Site,Last seen,Available,is italian?,Comments,Screenshot,SECTOR ATTACKED,ATTACK GOAL
https://wetrl82gaseous.blob.core.windows.net/sunbathes-82729/webm.html...,2025-09-03 12:32:49,S,s,webmail aruba (furto login),376.png,EMAIL SERVICES,ACCOUNT THEFT
https://098765456783.lullabysz.us/?username=stefan.hoing%40katoennatie.com&v04lJt=0e4bccaaa1724816ac493b6a0e8395b1,2025-09-04 09:07:12,S,s,Katoen Natie (operatore internazionale attivo nel settore della logistica integrata) furto accvount per login,533.png,SHIPPING/LOGISTICS,ACCOUNT THEFT
1.https://xewipu.corespheres.com/semubu/xurove/kesu/viyono/index.php?rpclk=zuSKMo9dKzz3msg0JkVehZdmR2xwjNHjqmq2%2FuCOYPc1ktmc4IxDFEdBpl0IGljb3RnajoeUP8CA9X4z63%2BoZnHo8j0loVMSN6mh6FC%2F0%2FlLi7oYVPCY7jPTIof5Z1OEANY7MAdox0KL6baoN0D%2BEaA2eRk4mnj7dkYiC2yESqlHV6gQzxu6dY8ldsQ3CH0UGsPxxN5tIvCSqRvJELdkkoD%2F6gSZ2LMBc%2FREv5FL5U%2B8qO28E9SLdS2PZ1uX8Nsm1YTYuCnwbuYVPaT%2BxApLaOUD5a6Tpq5HmuEOs49Mh%2Fc2tQdAUJj0MfPR3USF3whtKvMRZQHVZiwpRFNkGFefxhCdnjsm%2FzYho03tzJGWpYcV1QWW%2FtOQoUPTGhWvQxOiKZ9O8IZD%2BaadcR41Y2Mh25593KWPnfJq5qGz8MsC%2F6aaKzRXqoGRbM6LL%2BHoGtIAc%2F6S3pwurHOSRQlRd4BGhyMY%2FCP9xdo6T%2FyIWsrRLn0AqMGRNgmL9JUOGgn0%2Bu%2Fu4ZajaFUQn8o9yC2daN%2FzaQjjybxPkfI9AUdZjTedokjW2KNYJIj%2BubFGStROwx%2FbzXYcg4E%2FNUf9Db%2B0r0ADu%2BC0BvEQdaKsjPXCHKU6d2kS%2FCMcHhIjiLiQDhdBvUvJ2fe3tC%2FZknM2hM8ESzcEjT%2BcWsWUzDEaLS5SEReZjvaaaho8KgZVa2aXyBttpWKhkjE9V3Wrvj89KfwqGo%2BGC6tjQT162QeY1m8na5A4T4zI4am6PDDytbwydhdCbgHUhNhmJ6rYo%2F%2Fncrl6%2BRJYKiyY%3A%3A6b5629be1cc9010939170c0de3e7eaeb&p=b90v1rrByGvLCRN5OnBkdQ%3D%3D%3A%3A6089d4edde5981cd0f7e1818cb12060c&oho=t4.securebeats.su&currts=1756979017&ptf=26934eb377001f66e37289a5c93fe284,2025-09-04 09:07:28,s,s,GLS furto carta di credito,534.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://098765456783.lullabysz.us/?username=imran.aleem%40januseurope.com&v04lJt=38879f2b1eb74248a1abfb1b6474bfc8,2025-09-04 09:07:28,S,s,Microsoft Outlook Jabus (furto account per login),535.png,EMAIL SERVICES,ACCOUNT THEFT
https://webmails-tiscali-it.weebly.com/,2025-09-04 09:07:31,S,s,tiscali web mail furto accont per login,536.png,EMAIL SERVICES,ACCOUNT THEFT
https://workstation-support.com/14c7fb928b7cc6631590d4d80b08e4345d0b8fe9,2025-09-05 10:11:39,S,s,acenture (furto account per login),537.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
http://accounts.marketwebb.net/,2025-09-05 10:11:58,S,s,Binance (furto portafoglio criptovalutet ),538.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
http://bnpparibas.simpaticotech.it/,2025-09-05 14:39:00,S,s,Acquisto bene per conto di BNL PARIBAS (furto account per login),539.png,BANKING/FINANCE,ACCOUNT THEFT
https://ntfxrenew.com/captcha,2025-09-05 14:39:10,S,s,Netlix (furto account per login),540.png,ENTERTAINMENT,ACCOUNT THEFT
https://serdegogozedeytidtelerstore.marina.am/sd/auth/log.php...,2025-09-05 14:39:20,S,s,webmail aruba furto account per login,541.png,EMAIL SERVICES,ACCOUNT THEFT
https://facepunch-promotion.world/_x-auth,2025-09-08 07:35:51,S,s,Steam (piattaforma gaming) furto account per login,542.png,ENTERTAINMENT,ACCOUNT THEFT
https://3unicatt.weebly.com/,2025-09-08 07:36:30,S,s,Università Cattolica Del Sacro Cuore (furto account per login),543.png,EDUCATION,ACCOUNT THEFT
https://accountupdate-world.myvnc.com/,2025-09-08 13:34:01,S,s,Disney + (furto dati personali e carta di credito),544.png,ENTERTAINMENT,BANKING DATA THEFT
http://facepunch-promotion.world/_x-auth,2025-09-08 14:33:50,S,s,Steam accedi (furto account per login),545.png,ENTERTAINMENT,ACCOUNT THEFT
https://account-nfliix.com/captcha,2025-09-09 13:36:45,S,s,Netflix (aggiornamento delle informazioni di fatturazione),546.png,ENTERTAINMENT,BANKING DATA THEFT
https://transoceanfi.com/home,2025-09-10 09:12:26,S,s,(sito bancario non legittimo(furto dati prsonali )transocean,547.png,BANKING/FINANCE,DATA THEFT
https://www.pinnaclescreditunions.com/home,2025-09-10 09:12:49,S,s,Unione di credito Pinnacle(sito bancario non legittimo furto dati personali),548.png,BANKING/FINANCE,DATA THEFT
http://booking.com.reserva384.homes/property-in-Valladolid-ssid-jVLGpkyxG51EAGskvot7Ga1A0lOJvs.booking,2025-09-10 09:12:50,S,s,booking (furto cc),549.png,E-COMMERCE,BANKING DATA THEFT
http://accounts.marketwebb.mobi/,2025-09-10 15:44:07,S,s,Binance (furto account per login),550.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
https://20-208-128-246.cprapid.com/de/update.php?521uf19ax23irdvrpmiz,2025-09-10 15:44:10,S,s,DPD pacco in giacrenza (furto account per login),551.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://wetrl9283682a.blob.core.windows.net/pulpous/webm.html...,2025-09-10 15:52:32,S,s,webmail Aruba (furto account per login),552.png,EMAIL SERVICES,ACCOUNT THEFT
arbmanagedominicpanel.blob.core.windows.net/aspdash/asp.htmlac,2025-09-10 15:52:37,S,s,webmail aruba,553.png,EMAIL SERVICES,ACCOUNT THEFT
https://renouveauxmonthly.com/captcha,2025-09-11 09:48:14,S,s,neflix (furto account per login)+ (furto cc),554.png,ENTERTAINMENT,BANKING DATA THEFT
https://nflxrenw.com/captcha,2025-09-11 09:48:24,S,s,neflix (furto account per login)+ (furto cc),555.png,ENTERTAINMENT,BANKING DATA THEFT
https://www.nflxrenw.com/captcha,2025-09-11 09:48:26,S,s,neflix (furto account per login)+ (furto cc),556.png,ENTERTAINMENT,BANKING DATA THEFT
https://angelssr69.github.io/Copycat-project/,2025-09-11 09:48:47,S,s,Steam (furto account per login),557.png,ENTERTAINMENT,ACCOUNT THEFT
https://my-account-netflx-world.com/check,2025-09-11 13:56:41,S,s,netflix furto accaunt per login + furto cc,558.png,ENTERTAINMENT,BANKING DATA THEFT
https://www.my-account-netflx-world.com/check,2025-09-11 13:56:46,S,s,netflix furto accaunt per login + furto cc,559.png,ENTERTAINMENT,BANKING DATA THEFT
http://www.accountscenter-livechat.com/,2025-09-12 09:39:21,S,s,facebook business (furto account aziendale),560.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://workstation-support.com/a1f0bbe498c9bc328095ffb25b184a86488ebd0d,2025-09-12 09:39:27,S,s,Accenture (furto account aziendale),561.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://workstation-support.com/83491978871193d0b92f80deeaf8f06643aa7546,2025-09-12 09:39:54,S,s,accenture furto account aziendale,562.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
http://fi-update.mojawebka.eu/saaarz/c/,2025-09-12 13:47:26,S,s,Banca Credi Agricolè (furto account per login),563.png,BANKING/FINANCE,ACCOUNT THEFT
http://3-8-118-28.cprapid.com/app/,2025-09-15 14:23:49,S,s,dpd (furto cc),564.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
http://3-8-118-28.cprapid.com/info/update.php?gma35spa9mcqeodsqf7h,2025-09-15 14:23:50,S,s,dpd (furto cc),565.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
http://www.pmlogin-netlfix-member.mysch.gr/,2025-09-15 14:23:50,S,s,netflix furto account + furto cc,566.png,ENTERTAINMENT,BANKING DATA THEFT
http://pmlogin-netlfix-member.mysch.gr/,2025-09-15 14:23:55,S,s,netflix furto account + furto cc,567.png,ENTERTAINMENT,BANKING DATA THEFT
http://3-8-118-28.cprapid.com/info/,2025-09-15 14:23:58,S,s,dpd (furto cc),568.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
http://3-8-118-28.cprapid.com/app/update.php?bd7bc21d23d94ba79974,2025-09-15 14:23:58,S,s,dpd (furto cc),569.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
http://3-8-118-28.cprapid.com/app,2025-09-15 17:19:39,S,s,dpd (furtocc),570.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://visszateritesdisney.com/captcha.php,2025-09-16 07:19:19,S,s,Disney + (furto dati personali e carta di credito),571.png,ENTERTAINMENT,BANKING DATA THEFT
https://site-x2us6t9yp.godaddysites.com/,2025-09-16 07:19:29,S,s,Dhl protezione dati furto cc + dati personali,572.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://fukuoka-katazukeclap.com/ar/aruba/aruba/de/indexo.php?ID=030ec...,2025-09-16 16:02:55,S,s,WebMail Aruba (furto account per login),573.png,EMAIL SERVICES,ACCOUNT THEFT
https://servizioclientintesa.mooo.com,2025-09-16 16:03:13,S,s,Intsa SanPaolo furto dati personali,574.png,BANKING/FINANCE,DATA THEFT
https://servizioclientintesa.mooo.com/,2025-09-16 16:03:58,S,s,Intsa SanPaolo furto dati personali,575.png,BANKING/FINANCE,DATA THEFT
https://72-146-144-230.cprapid.com/de/update.php,2025-09-16 16:04:24,S,s,dpd (furto cc),576.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://rbfcu-star.azurewebsites.net/(S(hcftw5g12xwoss2xzacn3m4j))/,2025-09-17 14:14:43,S,s,netlix -intrattenimento- (furto account per login + furto cc),577.png,ENTERTAINMENT,BANKING DATA THEFT
https://loukahnhb.cloudaccess.host/spotify/auth/login.php,2025-09-17 14:14:45,S,s,Spotify –intrattenimento- (furto account perr login +furto cc),578.png,ENTERTAINMENT,BANKING DATA THEFT
https://usr990.blob.core.windows.net/log991usr3310/webm.html...,2025-09-17 14:16:48,S,s,Web Mail Aruba (furto account per login),579.png,EMAIL SERVICES,ACCOUNT THEFT
https://uniicatt.weebly.com/,2025-09-18 07:40:21,S,s,Università Cattolica del sacro cuore – istruzione- (furto account per login),580.png,EDUCATION,ACCOUNT THEFT
https://aitm.theclubglass.com/,2025-09-18 07:40:24,S,s,microsoft accedi -posta elettronica- furto acount per login,581.png,EMAIL SERVICES,ACCOUNT THEFT
https://arubadominipanel0.blob.core.windows.net/cbk3eo8v7wh6z6m-nfdank7r9m8c8ab/asp.html,2025-09-18 14:02:19,S,s,web mail aruba (furto account per login),582.png,EMAIL SERVICES,ACCOUNT THEFT
https://workstation-support.com/f002f4856bd7c467f3325f2ca47322d2707d2cc1,2025-09-18 14:35:58,S,s,accenture - consulenza- (furto account per login,583.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://user-netflix.info/captcha,2025-09-19 07:48:42,S,s,netlix furto account + cc,584.png,ENTERTAINMENT,BANKING DATA THEFT
https://my-prize-gift.click/c/4lu2OVLnFQ3sCL2v34X0zLr?s1=102aeacadeb214f70fabc9476bf649&s2=1029&s3=1168_Set+3+Pezzi+Parkside&offer_id=44193&s4=&first=&last=&country=&zip=&city=&address=&email=&phone={adv_sub}&p_id=Set+3+Pezzi+Parkside___https://i.imgur.com/nnOTFAz.png&shipping={adv_sub5}#nt,2025-09-19 07:48:42,S,s,LILD -e-commerce- furto dati personali,585.png,E-COMMERCE,DATA THEFT
https://lunareo.alwaysdata.net/index.php/,2025-09-22 08:31:34,S,s,Swisscom -tecnologia- (furto account per login),586.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://renew-accout.com/captcha,2025-09-22 08:32:43,S,s,netflix -inytrattenimento - (furto account per login + cc),587.png,ENTERTAINMENT,BANKING DATA THEFT
1.https://booking.com-accountadmin.live/sign-in?op_token=ecOOiOIoWJKuBXCqL8KI3LZ75VjRFTHUYEIHIlcQnxaESD4wsLOqFnGbYmF4lYsUeEJ33MryJlI3bZfKinaUWRLM9fyY0AKTzNPXwP3NValbsNarLkkQn32iD5fABpsrtHjDWfbDuRW3u8PdbBDipDP1r3GvtSbuUP0u226FTjdydhfppHzmygvotllMOjLTJj,2025-09-22 08:32:59,S,s,booking.com attacco rivolto alle strutture che usano booking -e-commerce/retail- (furto account per lgin),588.png,E-COMMERCE,BANKING DATA THEFT
https://webemail-pec.it/en/login.php?eml=,2025-09-23 09:11:26,S,s,WebMail Aruba – posta elettronica certificata- furto account per login,589.png,EMAIL SERVICES,ACCOUNT THEFT
https://webemail-pec.it/en/login.php,2025-09-23 09:27:13,S,s,WebMail Aruba – posta elettronica certificata- furto account per login,590.png,EMAIL SERVICES,ACCOUNT THEFT
https://cm.cypamv6.sa.com/,2025-09-24 08:32:39,S,s,hype - bancario- (furto account per login),591.png,BANKING/FINANCE,ACCOUNT THEFT
https://guteexpress-ersparnisse.live/home,2025-09-24 08:32:43,S,s,guteexpress-ersparnisse-bancario- (sito bancario ex-novo non legittimo furto dati),592.png,BANKING/FINANCE,DATA THEFT
https://alderstonefinance.cc,2025-09-24 08:33:04,S,s,Alderstone Finance Bank-bancario- (sito bancario ex-novo non legittimo furto dati),593.png,BANKING/FINANCE,DATA THEFT
https://dreamvaultcu.com/home,2025-09-24 08:33:10,S,s,Dreamvault Credit Union-bancario- (sito bancario ex-novo non legittimo furto dati),594.png,BANKING/FINANCE,DATA THEFT
https://netwestfinance.com,2025-09-24 08:33:14,S,s,Gruppo finanziario Net West -bancario- (sito bancario ex-novo non legittimo furto dati),595.png,BANKING/FINANCE,DATA THEFT
https://20-250-144-203.cprapid.com/ch/update.php?lf1vz5xwpuqg9sccruud,2025-09-24 14:24:58,S,s,dpd -spedizione- ( furto cc),596.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://wetrl419hjj5xcar0wf3.blob.core.windows.net/8ld3vayeujoyf3f/webm.html,2025-09-24 14:25:08,S,s,Web Mail Aruba -posta eletronica- (furto saccount per login,597.png,EMAIL SERVICES,ACCOUNT THEFT
http://www.ntplvr.nspace.pl/,2025-09-24 14:25:37,S,s,netlix -intrattenimento- (furto cc + furto account per login),598.png,ENTERTAINMENT,BANKING DATA THEFT
https://workstation-support.com/6e1bdc890a186d3d29af3ae6104b3b8b5c1e4c72,2025-09-24 14:25:43,S,s,Accenture -consulenza- (furto account per login),599.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://wetrl-file982.cloud/rrrwe/zbmt.php,2025-09-25 08:26:49,S,s,webmail aruba - posta elettronica-furto account per login,600.png,EMAIL SERVICES,ACCOUNT THEFT
https://wetransfer0z46jxogm1g.blob.core.windows.net/skzvh9la5suclr6/webm.html,2025-09-25 0825:08,S,s,Web Mail Aruba -posta eletronica- (furto saccount per login,601.png,EMAIL SERVICES,ACCOUNT THEFT
https://20-250-144-203.cprapid.com/ch/update.php?af1h5n78z4b6nxtvb3zu...,2025-09-25 08:27:22,S,s,dpd -spedizioni- (furto cc),602.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://aopamakau.justns.ru/itoo/itoo/it/conto,2025-09-25 08:27:26,S,s,Intesa SanPaolo -bancario- (furto account per login,603.png,BANKING/FINANCE,ACCOUNT THEFT
http://pb4.323.mytemp.website/wp-includes/member-ntflix.sncgp.pt,2025-09-25 08:27:27,S,s,Netlix -intrattenimento- (furto account per login,604.png,ENTERTAINMENT,ACCOUNT THEFT
https://login.workshopsharedmods.com/openid/login/openidmodecheckid_setup_http3A2Fspecsopenid2Fauth2F20openid/nssreg=http3A2Fopenidnet3Fextensions1openi=optional,2025-09-25 08:27:35,S,s,Steam -intrattenimento- (furto account per login),605.png,ENTERTAINMENT,ACCOUNT THEFT
https://webmail-aruba-italy.weebly.com/,2025-09-25 15:06:32,S,s,webmail aruba - posta elettronica- (furto acount per login),606.png,EMAIL SERVICES,ACCOUNT THEFT
https://aestheticcart.com/arb/,2025-09-25 15:06:53,S,s,Banca Sella RINNOVO DOMINIO ARUBA - bancario- (furto cc),607.png,BANKING/FINANCE,BANKING DATA THEFT
https://www.transbordlifeprenotdset.com/,2025-09-26 08:34:47,S,s,webmail aruba - posta elettronica- (furto acount per login),608.png,EMAIL SERVICES,ACCOUNT THEFT
http://wetransfer.hashment.com/,2025-09-26 08:34:57,S,s,Wetrasfer –tecnologia- (furto account per login),609.png,DIGITAL/TECHNOLOGY,ACCOUNT THEFT
https://72-146-227-100.cprapid.com/ch/kasse.php?trjryqsm1z9z9ghp3wbr...,2025-09-26 08:35:11,S,s,DPDgroup - spedizioni - (furto cc),610.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://72-146-168-30.cprapid.com/ch/update.php?z9ixl20hy2n0at9ntqwj...,2025-09-26 08:35:12,S,s,DPDgroup - spedizioni - (furto cc),611.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://72-146-227-100.cprapid.com/ch/update.php?b94anym1gssy2l013ddc...,2025-09-26 08:35:21,S,s,DPDgroup - spedizioni - (furto cc),612.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://postauniba.weebly.com/,2025-09-29 09:10:28,S,s,Università Degli Studi di Bari Aldo Moro – università- (furto account per login),613.png,EDUCATION,ACCOUNT THEFT
https://72-146-216-61.cprapid.com/ch/update.php?9jawkgarocky0oojh0l0...,2025-09-29 09:12:07,S,s,DPDgroup - spedizioni - (furto cc),614.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://f2isgrl.it/?rid=nnCEyJR,2025-09-30 08:43:18,S,s,Microsoft – posta eletronica- (furto account per login),615.png,EMAIL SERVICES,ACCOUNT THEFT
https://climbwest.com.au/sosos/servicio.html,2025-09-30 14:59:01,S,s,Aruba rinnovo dominio –posta elettronica- (furto cc),616.png,EMAIL SERVICES,BANKING DATA THEFT
https://uniswap-interface-uniswap.vercel.app,2025-10-01 09:07:09,S,s,Unisvap-criptovalute- furto portafoglio criptovalute,617.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
https://uniswap-interface-uniswap.vercel.app/,2025-10-01 09:07:33,S,s,Unisvap-criptovalute- furto portafoglio criptovalute,618.png,CRYPTOCURRENCY,CRYPTO WALLET THEFT
https://56375.weebly.com,2025-10-01 16:16:52,S,s,Outlook Università generico- istruzione-(furto account per login),619.png,EDUCATION,ACCOUNT THEFT
https://98-66-160-154.cprapid.com/app/update.php?3lklztwyc9ltd89apbut,2025-10-02 08:52:57,S,s,dpd - spedizione-(furto cc),620.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://aruba-it-help.vercel.app/,2025-10-03 08:27:20,S,s,webmail aruba -posta elettronica- (furto account per login),621.png,EMAIL SERVICES,ACCOUNT THEFT
https://98-66-160-154.cprapid.com/app/update.php?z0jpjlpwb6z6e66bisvb...,2025-10-03 08:27:20,S,s,dpd-spedioni-(furto cc),622.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://ozonomasvida.com/emember-sncgp.pt/app/index.php?view=main&amp;id=3...,2025-10-03 08:27:20,S,s,Netflix -intrattenimento- furto cc e furto account per login),623.png,ENTERTAINMENT,BANKING DATA THEFT
http://divise.audesworld.com/,2025-10-03 08:27:20,S,s,Vodafone -telefonia-(furto account per login),624.png,TELECOMMUNICATIONS,ACCOUNT THEFT
https://20-215-203-243.cprapid.com/de/update.php?gvb080fpccrnd0oiatw4...,2025-10-03 08:27:20,S,s,dpd-spedioni-(furto cc),625.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://mail.hanison.com/cookieauth.dll?getlogon?curl=z2f&reason=0&formdir=1,2025-10-03 14:25:33,S,s,Outlook Web App – posta elettronica – (furto accunt per login),626.png,EMAIL SERVICES,ACCOUNT THEFT
https://boafinancialcrediunion.com/,2025-10-06 09:41:27,S,s,Sito bancario non legittimo Bank of America Financial Credit Union –bancario- (furto dati i),627.png,BANKING/FINANCE,DATA THEFT
https://134-112-56-186.cprapid.com/app/update.php?phsinib5zvcoe42wl473,2025-10-06 09:42:08,S,s,dpd - spedizione-(furti cc),628.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://4-232-170-158.cprapid.com/app/,2025-10-06 09:42:14,S,s,dpd - spedizione-(furti cc),629.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://accountdsny-supports.com/captcha,2025-10-06 09:42:16,S,s,disney - intrattenimento - (furto account per login + furto cc),630.png,ENTERTAINMENT,BANKING DATA THEFT
https://www.accountdsny-supports.com/captcha,2025-10-06 09:42:42,S,s,disney - intrattenimento - (furto account per login + furto cc),631.png,ENTERTAINMENT,BANKING DATA THEFT
https://choochoopricer.com/html/account/?id=tntxi2025?rand=11346148...,2025-10-07 07:47:15,S,s,Nexi-Bancario/Finanziario-(furto account per login),632.png,BANKING/FINANCE,DATA THEFT
https://fortnestbank.com/home,2025-10-08 08:48:35,S,s,Sito bancario non legittimo Fortnest–bancario- (furto dati personali),633.png,BANKING/FINANCE,DATA THEFT
https://alsalamabank.com/home,2025-10-08 08:48:57,S,s,Sito bancario non legittimo BANCA AL SALAMA–bancario- (furto dati personali),634.png,BANKING/FINANCE,DATA THEFT
https://westcitybank.com/home,2025-10-08 08:48:57,S,s,Sito bancario non legittimo West City Bank–bancario- (furto dati personali),635.png,BANKING/FINANCE,DATA THEFT
https://kyswages.com/home,2025-10-08 08:49:04,S,s,Sito bancario non legittimo kys salari Banca–bancario- (furto dati personali),636.png,BANKING/FINANCE,DATA THEFT
https://20-215-203-55.cprapid.com/app/update.php,2025-10-08 08:49:10,S,s,dpd - spedizione - (furto cc),637.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://zentrocapitals.online/home/,2025-10-08 08:49:31,S,s,Sito bancario non legittimo Zentro Capitals–bancario- (furto dati personali),638.png,BANKING/FINANCE,DATA THEFT
https://pb4.323.mytemp.website/wp-includes/member-ntflix.sncgp.pt/,2025-10-08 14:19:46,S,s,netflix - intrattenimento - furto cc e furto account per login,639.png,ENTERTAINMENT,ACCOUNT THEFT
https://pb4.323.mytemp.website/wp-includes/member-ntflix.sncgp.pt/app/index.php?view=main&id=39270059bf60e86bce3fb47ef82e854d,2025-10-08 14:19:51,S,s,netflix - intrattenimento - furto cc e furto account per login,640.png,ENTERTAINMENT,ACCOUNT THEFT
https://admin.code-panel.site/banca-on-line,2025-10-09 09:22:04,S,s,Banca Sella – Bancario – ( furto account per login),641.png,BANKING/FINANCE,ACCOUNT THEFT
http://46aef165.barbersoufff.nl/?62dc5&amp;id=manoirsaintjoseph.fr...,2025-10-09 14:23:45,S,s,dpd - spedizione - (furto cc),642.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://165-22-82-35.cprapid.com/ch/update.php?ccp970h60tbblhny817a,2025-10-09 14:23:49,S,s,dpd - spedizione - (furto cc),643.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://165-22-82-35.cprapid.com/ch/,2025-10-09 14:23:56,S,s,dpd - spedizione - (furto cc),644.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://workers-playground-broad-flower-fbe6.obirejo147.workers.dev/...,2025-10-10 08:33:11,S,s,Web Mail Aruba – posta elettronica – (furto acount per login,375.png,EMAIL SERVICES,ACCOUNT THEFT
https://sanita.finanze-it.portfolio-login.digital/sistemats/contents/ndex.php,2025-10-10 14:31:16,S,s,Ministero Dell'Interno - Sanità - (furto cc),646.png,GOVERNMENT,BANKING DATA THEFT
https://sanita.finanze-it.portfolio-login.digital/sistemats/contents/cap.php,2025-10-10 14:31:16,S,s,Ministero Dell'Interno - Sanità - (furto cc),647.png,GOVERNMENT,BANKING DATA THEFT
https://www.centro-de-ayuda-llc.com/,2025-10-13 08:30:57,S,s,Netflix - intrattenimento - ( furto cc e account pee rogin),648.png,ENTERTAINMENT,BANKING DATA THEFT
https://centro-de-ayuda-llc.com/captcha,2025-10-13 08:31:52,S,s,Netflix - intrattenimento - ( furto cc e account pe rlogin),649.png,ENTERTAINMENT,BANKING DATA THEFT
https://arubacpanel.blob.core.windows.net/ordini/webm.html...,2025-10-13 12:41:00,S,s,Web Mail Aruba - posta elettronica - ( furto account per login),375.png,EMAIL SERVICES,ACCOUNT THEFT
http://app-ing-servizi-2025.surge.sh/,2025-10-13 14:35:43,S,s,ING direct Bank – Bancario – (furto acount per login),651.png,BANKING/FINANCE,ACCOUNT THEFT
https://app-ing-servizi-2025.surge.sh/,2025-10-14 07:35:50,S,s,ING direct Bank – Bancario – (furto acount per login),652.png,BANKING/FINANCE,ACCOUNT THEFT
https://www.amazmivoma.com,2025-10-14 07:35:52,S,s,Amazon - e-commerce - ( furto cc e dati persoali ),653.png,E-COMMERCE,DATA THEFT
https://pinko-negozioufficiale.shop/,2025-10-14 14:20:43,S,s,Pinko – abbigliamento- ( furto cc),654.png,E-COMMERCE,DATA THEFT
https://217-154-167-160.cprapid.com/usps/update.php?1h7lv32rsdwaig0rc8fj,2025-10-14 14:20:47,S,s,USPS – spedizioni – ( furto cc e dati personali ),655.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
https://verifica.vistoperitalia-esteri.com,2025-10-15 07:47:00,S,s,Ministero degli Affari Esteri verifica permesso di soggiorno - istituzione- (furto dati ),656.png,GOVERNMENT,DATA THEFT
https://whitegoldunion.online/home,2025-10-15 07:47:20,S,s,Sito bancario non legittimo WHITE GOLD UNION BANK–bancario- (furto dati personali),657.png,BANKING/FINANCE,DATA THEFT
https://login.workshopmodsubmits.com/openid/login/openidmodecheckid_setup_http3A2Fspecsopenid2Fauth2F20openid/nssreg=http3A2Fopenidnet3Fextensions1openi=optional,2025-10-15 07:47:32,S,s,Steam - intrattenimento - ( furto account pe rlogin),658.png,ENTERTAINMENT,ACCOUNT THEFT
https://swift-intercontinental.com/home,2025-10-15 07:47:38,S,s,Sito bancario non legittimo Swift Intercontinental Bank–bancario- (furto dati personali),659.png,BANKING/FINANCE,DATA THEFT
https://www.stratfordblue.com/home/bank,2025-10-15 07:47:38,S,s,Sito bancario non legittimo Stratfordblue Bank–bancario- (furto dati personali),660.png,BANKING/FINANCE,DATA THEFT
https://217-154-167-160.cprapid.com/ch/update.php?z2ezmy7tmxxoixmn0kjp...,2025-10-15 07:47:47,S,s,dpd - spedizione - (furto cc),661.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
http://login.workshopvotemodels.com/openid/login/openidmodecheckid_setup_http3A2Fspecsopenid2Fauth2F20openid/nssreg=http3A2Fopenidnet3Fextensions1openi=optional,2025-10-15 07:47:47,S,s,Steam - intrattenimento - ( furto account pe rlogin),662.png,ENTERTAINMENT,ACCOUNT THEFT
https://217-154-167-160.cprapid.com/usps/update.php?1h7lv32rsdwaig0rc8...,2025-10-15 14:25:21,S,s,USPS – spedizioni – ( furto cc e dati personali ),663.png,SHIPPING/LOGISTICS,BANKING DATA THEFT
http://serviziingserviziapp.surge.sh/,2025-10-16 09:04:00,S,s,ING direct Bank – Bancario – (furto acount per login),664.png,BANKING/FINANCE,ACCOUNT THEFT
http://serviziingserviziapp.surge.sh,2025-10-16 09:04:37,S,s,ING direct Bank – Bancario – (furto acount per login),665.png,BANKING/FINANCE,ACCOUNT THEFT
https://webtoscana.weebly.com/,2025-10-16 14:54:35,S,s,Zimbra mirata a Regione Toscana – istituzione – (furto account per login),666.png,P.A,ACCOUNT THEFT
https://dlssneykonto.com/,2025-10-16 14:54:52,S,s,disney - intrattenimento - (furto account per login + furto cc),667.png,ENTERTAINMENT,BANKING DATA THEFT
